Frequency (GHz), Wave Refl (dB), Wave Refl (rad), Wave Trans (dB), Wave Trans (rad)
8.419842356563203012e+00,-1.138135165570045348e+00,3.141374533630240773e+00,-3.113541461156042800e+01,1.561895433403380995e+00
8.429476043470026880e+00,-1.138124961057714213e+00,3.141396585880800174e+00,-3.114251911277430906e+01,1.561129958475850232e+00
8.439109730376850749e+00,-1.138114390319455493e+00,3.141418634036889035e+00,-3.114960843043077077e+01,1.560368960209224554e+00
8.448743417283672841e+00,-1.138103452725109488e+00,3.141440665452948977e+00,-3.115668132947698865e+01,1.559612057547041797e+00
8.458377104190494933e+00,-1.138092206676691642e+00,3.141462669375740369e+00,-3.116373848150194803e+01,1.558858864703286828e+00
8.468010791097318801e+00,-1.138080751829390502e+00,3.141484640259525563e+00,-3.117078219734715461e+01,1.558109107840538243e+00
8.477644478004142670e+00,-1.138069198766873180e+00,3.141506579486704087e+00,-3.117781566457852094e+01,1.557362707831665416e+00
8.487278164910964762e+00,-1.138057635402639267e+00,3.141528494972462227e+00,-3.118484192039780822e+01,1.556619804109225624e+00
8.496911851817786854e+00,-1.138046100359140222e+00,3.141550398778211406e+00,-3.119186287042749228e+01,1.555880712416886080e+00
8.506545538724610722e+00,-1.138034571428016228e+00,3.141572303465517635e+00,-3.119887864982766956e+01,1.555145829250579093e+00
8.516179225631432814e+00,-1.138022972600288618e+00,-3.141591088874781779e+00,-3.120588751967537178e+01,1.554415511878864953e+00
8.525812912538254906e+00,-1.138011197486095361e+00,-3.141569160684406725e+00,-3.121288632976682464e+01,1.553689970201237447e+00
8.535446599445078775e+00,-1.137999141950211568e+00,-3.141547222938442463e+00,-3.121987140786389148e+01,1.552969203117756436e+00
8.545080286351902643e+00,-1.137986735993902876e+00,-3.141525285215507779e+00,-3.122683960658160984e+01,1.552252998627935865e+00
8.554713973258724735e+00,-1.137973965162645040e+00,-3.141503359904673331e+00,-3.123378919151974031e+01,1.551540997615760142e+00
8.564347660165546827e+00,-1.137960874972416381e+00,-3.141481458381516489e+00,-3.124072030226893304e+01,1.550832802030649438e+00
8.573981347072370696e+00,-1.137947557037603863e+00,-3.141459587500588402e+00,-3.124763484706459593e+01,1.550128094759325226e+00
8.583615033979194564e+00,-1.137934121166129353e+00,-3.141437747473259545e+00,-3.125453586307280318e+01,1.549426734957081386e+00
8.593248720886016656e+00,-1.137920661958084390e+00,-3.141415931775406456e+00,-3.126142653579458752e+01,1.548728800033849495e+00
8.602882407792838748e+00,-1.137907230103607725e+00,-3.141394129109167377e+00,-3.126830917404123866e+01,1.548034561621548066e+00
8.612516094699660840e+00,-1.137893817123573514e+00,-3.141372326816656013e+00,-3.127518445026692007e+01,1.547344402804398777e+00
8.622149781606484709e+00,-1.137880358180548335e+00,-3.141350514701870988e+00,-3.128205113576574092e+01,1.546658701641249634e+00
8.631783468513306801e+00,-1.137866752068672049e+00,-3.141328688094581878e+00,-3.128890641064426248e+01,1.545977716188307038e+00
8.641417155420128893e+00,-1.137852892254279435e+00,-3.141306849223310049e+00,-3.129574665477685613e+01,1.545301505770144690e+00
8.651050842326954537e+00,-1.137838699480877347e+00,-3.141285006481890463e+00,-3.130256848060987096e+01,1.544629912287292406e+00
8.660684529233776630e+00,-1.137824145992721858e+00,-3.141263171817223920e+00,-3.130936969561186345e+01,1.543962607200869419e+00
8.670318216140600498e+00,-1.137809264005784859e+00,-3.141241357038295323e+00,-3.131614990346405136e+01,1.543299189982043629e+00
8.679951903047422590e+00,-1.137794135871924794e+00,-3.141219570174044406e+00,-3.132291056232591941e+01,1.542639308258138220e+00
8.689585589954244682e+00,-1.137778868969689050e+00,-3.141197812990645044e+00,-3.132965448267052011e+01,1.541982763332655715e+00
8.699219276861068550e+00,-1.137763563006738421e+00,-3.141176080423186079e+00,-3.133638491661063696e+01,1.541329569185374337e+00
8.708852963767890643e+00,-1.137748279719081435e+00,-3.141154362091547192e+00,-3.134310451409018228e+01,1.540679947129069083e+00
8.718486650674712735e+00,-1.137733024202979060e+00,-3.141132645434408843e+00,-3.134981446148596262e+01,1.540034257753273517e+00
8.728120337581536603e+00,-1.137717743551351024e+00,-3.141110919502732024e+00,-3.135651406295085053e+01,1.539392890740118203e+00
8.737754024488358695e+00,-1.137702343179202824e+00,-3.141089178254669712e+00,-3.136320089095828223e+01,1.538756145865377567e+00
8.747387711395180787e+00,-1.137686715827770589e+00,-3.141067422348015281e+00,-3.136987146045111885e+01,1.538124141156364644e+00
8.757021398302006432e+00,-1.137670774379601513e+00,-3.141045658886251868e+00,-3.137652222274009617e+01,1.537496775965808693e+00
8.766655085208828524e+00,-1.137654478470575548e+00,-3.141023899199298253e+00,-3.138315057865597879e+01,1.536873760118488086e+00
8.776288772115652392e+00,-1.137637846794176788e+00,-3.141002155339225776e+00,-3.138975560465508607e+01,1.536254700311742827e+00
8.785922459022474484e+00,-1.137620951371064892e+00,-3.140980436361894501e+00,-3.139633827238493780e+01,1.535639217640877519e+00
8.795556145929296576e+00,-1.137603895563193079e+00,-3.140958745528846574e+00,-3.140290109539901309e+01,1.535027060711835700e+00
8.805189832836120445e+00,-1.137586782565946031e+00,-3.140937079281173716e+00,-3.140944730993184919e+01,1.534418180142842703e+00
8.814823519742942537e+00,-1.137569684003672421e+00,-3.140915428295195433e+00,-3.141597983750675382e+01,1.533812741937470525e+00
8.824457206649764629e+00,-1.137552618205745603e+00,-3.140893780294383042e+00,-3.142250034305566686e+01,1.533211075697849868e+00
8.834090893556588497e+00,-1.137535544771527185e+00,-3.140872123756962786e+00,-3.142900867328835801e+01,1.532613573346422342e+00
8.843724580463410589e+00,-1.137518377053632124e+00,-3.140850451386937969e+00,-3.143550284504535242e+01,1.532020568982881414e+00
8.853358267370232682e+00,-1.137501008721879758e+00,-3.140828762290396980e+00,-3.144197958708703666e+01,1.531432236201356156e+00
8.862991954277058326e+00,-1.137483346282620156e+00,-3.140807062195599908e+00,-3.144843527146237960e+01,1.530848533911352227e+00
8.872625641183880418e+00,-1.137465337625951145e+00,-3.140785361653044117e+00,-3.145486695282415468e+01,1.530269217040350460e+00
8.882259328090702510e+00,-1.137446987901303608e+00,-3.140763672767864279e+00,-3.146127320142199579e+01,1.529693908877670205e+00
8.891893014997526379e+00,-1.137428357901191456e+00,-3.140742005463553532e+00,-3.146765447790135539e+01,1.529122213179071599e+00
8.901526701904348471e+00,-1.137409545475269956e+00,-3.140720364417290078e+00,-3.147401293661423693e+01,1.528553832128136891e+00
8.911160388811172339e+00,-1.137390655671413953e+00,-3.140698747600375818e+00,-3.148035171699108048e+01,1.527988654482278053e+00
8.920794075717994431e+00,-1.137371768728745236e+00,-3.140677146866272640e+00,-3.148667393733446573e+01,1.527426787252835316e+00
8.930427762624816523e+00,-1.137352915687713795e+00,-3.140655550403494090e+00,-3.149298169534566227e+01,1.526868521348546892e+00
8.940061449531640392e+00,-1.137334069042936324e+00,-3.140633946302205270e+00,-3.149927537760391516e+01,1.526314241581288256e+00
8.949695136438462484e+00,-1.137315151264985724e+00,-3.140612326144958999e+00,-3.150555348675399969e+01,1.525764308253711121e+00
8.959328823345284576e+00,-1.137296058562790035e+00,-3.140590687526435776e+00,-3.151181303860326111e+01,1.525218946137270271e+00
8.968962510252110221e+00,-1.137276692614920925e+00,-3.140569034735426257e+00,-3.151805040900825006e+01,1.524678174412049225e+00
8.978596197158932313e+00,-1.137256990579199822e+00,-3.140547377394058870e+00,-3.152426237442611523e+01,1.524141798753046784e+00
8.988229884065754405e+00,-1.137236944230999747e+00,-3.140525727472572193e+00,-3.153044703143618221e+01,1.523609467953961571e+00
8.997863570972578273e+00,-1.137216602410574318e+00,-3.140504095592685729e+00,-3.153660431713655043e+01,1.523080777960529320e+00
9.007497257879400365e+00,-1.137196056059831317e+00,-3.140482487748148088e+00,-3.154273597304531407e+01,1.522555391845604733e+00
9.017130944786222457e+00,-1.137175410439667189e+00,-3.140460903442007456e+00,-3.154884496347241551e+01,1.522033139437582117e+00
9.026764631693046326e+00,-1.137154753021796694e+00,-3.140439335806462839e+00,-3.155493452433723434e+01,1.521514066471616022e+00
9.036398318599868418e+00,-1.137134126854535854e+00,-3.140417773665646006e+00,-3.156100713015850090e+01,1.520998418404505559e+00
9.046032005506692286e+00,-1.137113517517316819e+00,-3.140396204909142064e+00,-3.156706369164665205e+01,1.520486563796500379e+00
9.055665692413514378e+00,-1.137092857621569086e+00,-3.140374620145309770e+00,-3.157310322654610957e+01,1.519978880438497715e+00
9.065299379320336470e+00,-1.137072047458050239e+00,-3.140353015519713242e+00,-3.157912310323554550e+01,1.519475638666568429e+00
9.074933066227162115e+00,-1.137050985468468722e+00,-3.140331393840344543e+00,-3.158511978338167836e+01,1.518976917154347905e+00
9.084566753133984207e+00,-1.137029599232380006e+00,-3.140309763669027809e+00,-3.159108983901521484e+01,1.518482576651450700e+00
9.094200440040806299e+00,-1.137007867517793258e+00,-3.140288136659239004e+00,-3.159703093638949412e+01,1.517992299610739781e+00
9.103834126947630168e+00,-1.136985826683383438e+00,-3.140266523954954980e+00,-3.160294248901653091e+01,1.517505683716984466e+00
9.113467813854452260e+00,-1.136963559503378018e+00,-3.140244932750323237e+00,-3.160882578234546258e+01,1.517022361023036447e+00
9.123101500761274352e+00,-1.136941169849933653e+00,-3.140223364059203437e+00,-3.161468353239506968e+01,1.516542106652838173e+00
9.132735187668098220e+00,-1.136918750976148917e+00,-3.140201812373087709e+00,-3.162051901190053371e+01,1.516064904189017515e+00
9.142368874574920312e+00,-1.136896357083080566e+00,-3.140180267308903428e+00,-3.162633500835521971e+01,1.515590947969845725e+00
9.152002561481742404e+00,-1.136873986838014439e+00,-3.140158716741173972e+00,-3.163213292914509722e+01,1.515120581607435790e+00
9.161636248388566273e+00,-1.136851583853481173e+00,-3.140137150461012272e+00,-3.163791232444183521e+01,1.514654191330413679e+00
9.171269935295388365e+00,-1.136829053955972224e+00,-3.140115563245160057e+00,-3.164367097213956725e+01,1.514192086416113803e+00
9.180903622202214009e+00,-1.136806293952670854e+00,-3.140093956399855113e+00,-3.164940549911920087e+01,1.513734402880502872e+00
9.190537309109036102e+00,-1.136783223105525042e+00,-3.140072337310844564e+00,-3.165511235090046682e+01,1.513281059559265174e+00
9.200170996015858194e+00,-1.136759807708649594e+00,-3.140050717139679648e+00,-3.166078881634770781e+01,1.512831779866485427e+00
9.209804682922682062e+00,-1.136736071282677729e+00,-3.140029107371621109e+00,-3.166643379742148312e+01,1.512386172648732208e+00
9.219438369829504154e+00,-1.136712087297190310e+00,-3.140007516269734733e+00,-3.167204809109061969e+01,1.511943847672103214e+00
9.229072056736326246e+00,-1.136687956665956234e+00,-3.139985946316864229e+00,-3.167763409812444308e+01,1.511504530800113155e+00
9.238705743643150115e+00,-1.136663776900846079e+00,-3.139964393424321987e+00,-3.168319504690327548e+01,1.511068144014828141e+00
9.248339430549972207e+00,-1.136639612344845451e+00,-3.139942848146160426e+00,-3.168873396712043800e+01,1.510634826073729453e+00
9.257973117456794299e+00,-1.136615474562025163e+00,-3.139921298525841120e+00,-3.169425272389395332e+01,1.510204887558113773e+00
9.267606804363618167e+00,-1.136591318851843946e+00,-3.139899733704719420e+00,-3.169975140449501794e+01,1.509778713917870663e+00
9.277240491270440259e+00,-1.136567057928396407e+00,-3.139878147190640512e+00,-3.170522824320217126e+01,1.509356645847792056e+00
9.286874178177264127e+00,-1.136542588568625778e+00,-3.139856538790114726e+00,-3.171068010699606532e+01,1.508938873186314478e+00
9.296507865084087996e+00,-1.136517823083214918e+00,-3.139834914616558947e+00,-3.171610339514668553e+01,1.508525374436892941e+00
9.306141551990910088e+00,-1.136492716004257053e+00,-3.139813285174712920e+00,-3.172149508052042677e+01,1.508115920211078542e+00
9.315775238897733956e+00,-1.136467277855729874e+00,-3.139791662108153414e+00,-3.172685357753459812e+01,1.507710139552953965e+00
9.325408925804556048e+00,-1.136441571823940455e+00,-3.139770054603810756e+00,-3.173217917412093669e+01,1.507307629076596989e+00
9.335042612711378140e+00,-1.136415694366475160e+00,-3.139748466550678074e+00,-3.173747389698920074e+01,1.506908071891215783e+00
9.344676299618202009e+00,-1.136389745696090303e+00,-3.139726895318375899e+00,-3.174274085098247866e+01,1.506511330326651743e+00
9.354309986525024101e+00,-1.136363799156303811e+00,-3.139705332525997594e+00,-3.174798323246579912e+01,1.506117484402472506e+00
9.363943673431846193e+00,-1.136337878831579662e+00,-3.139683766564071110e+00,-3.175320331530940265e+01,1.505726804404636576e+00
9.373577360338670061e+00,-1.136311952210857790e+00,-3.139662186098056473e+00,-3.175840171628870223e+01,1.505339665872654775e+00
9.383211047245492153e+00,-1.136285940122687466e+00,-3.139640583483405578e+00,-3.176357716215323990e+01,1.504956432723612236e+00
9.392844734152316022e+00,-1.136259740888842629e+00,-3.139618957050593906e+00,-3.176872682882432031e+01,1.504577343878090057e+00
9.402478421059139890e+00,-1.136233261310411802e+00,-3.139597311564562787e+00,-3.177384715007973881e+01,1.504202437693229477e+00
9.412112107965961982e+00,-1.136206445025638834e+00,-3.139575656720779762e+00,-3.177893485102425331e+01,1.503831537070006608e+00
9.421745794872785851e+00,-1.136179289592693653e+00,-3.139554004139172960e+00,-3.178398789360535304e+01,1.503464299743076271e+00
9.431379481779607943e+00,-1.136151847100777212e+00,-3.139532363774834245e+00,-3.178900604802780805e+01,1.503100318535190771e+00
9.441013168686430035e+00,-1.136124208143975522e+00,-3.139510740841090275e+00,-3.179399091713076686e+01,1.502739241234921419e+00
9.450646855593253903e+00,-1.136096474067481266e+00,-3.139489134182899654e+00,-3.179894540636310296e+01,1.502380873816503426e+00
9.460280542500075995e+00,-1.136068725966909110e+00,-3.139467536594930941e+00,-3.180387279979482784e+01,1.502025235763834399e+00
9.469914229406898087e+00,-1.136040999901243076e+00,-3.139445936984880170e+00,-3.180877572182441071e+01,1.501672550759074687e+00
9.479547916313721956e+00,-1.136013275872899797e+00,-3.139424323719830046e+00,-3.181365529880497789e+01,1.501323175558729739e+00
9.489181603220544048e+00,-1.135985483919461192e+00,-3.139402688133408059e+00,-3.181851077428410690e+01,1.500977488584838593e+00
9.498815290127366140e+00,-1.135957525437908178e+00,-3.139381027123712364e+00,-3.182333969427298115e+01,1.500635771947477881e+00
9.508448977034191785e+00,-1.135929303217984465e+00,-3.139359344050612677e+00,-3.182813860646890092e+01,1.500298122601775752e+00
9.518082663941013877e+00,-1.135900751012430376e+00,-3.139337647660769282e+00,-3.183290406182419474e+01,1.499964419527191506e+00
9.527716350847835969e+00,-1.135871853624421890e+00,-3.139315949370661052e+00,-3.183763361533760872e+01,1.499634356863976503e+00
9.537350037754659837e+00,-1.135842651395745362e+00,-3.139294259738404591e+00,-3.184232652315499124e+01,1.499307532979054836e+00
9.546983724661481929e+00,-1.135813227745185561e+00,-3.139272585201594357e+00,-3.184698392497337949e+01,1.498983568503017949e+00
9.556617411568305798e+00,-1.135783683578628578e+00,-3.139250926075996428e+00,-3.185160845654368700e+01,1.498662217609147529e+00
9.566251098475127890e+00,-1.135754106392596885e+00,-3.139229276424099879e+00,-3.185620340958722707e+01,1.498343438851922560e+00
9.575884785381949982e+00,-1.135724543502565798e+00,-3.139207625831452741e+00,-3.186077169343233351e+01,1.498027404126299089e+00
9.585518472288773850e+00,-1.135694987557990698e+00,-3.139185962546671593e+00,-3.186531491266718419e+01,1.497714443040804255e+00
9.595152159195595942e+00,-1.135665378748667909e+00,-3.139164277025674465e+00,-3.186983283995937910e+01,1.497404939545198488e+00
9.604785846102418034e+00,-1.135635623010202266e+00,-3.139142564798486301e+00,-3.187432344357706171e+01,1.497099212101762111e+00
9.614419533009243679e+00,-1.135605620656477743e+00,-3.139120827784834145e+00,-3.187878346126766615e+01,1.496797413668418786e+00
9.624053219916065771e+00,-1.135575296692811875e+00,-3.139099073658969008e+00,-3.188320934679571650e+01,1.496499481766390804e+00
9.633686906822887863e+00,-1.135544623560503119e+00,-3.139077313459675445e+00,-3.188759830263728645e+01,1.496205153747463656e+00
9.643320593729711732e+00,-1.135513629382674861e+00,-3.139055558176531147e+00,-3.189194908622709335e+01,1.495914042640851038e+00
9.652954280636533824e+00,-1.135482389212152610e+00,-3.139033815354971058e+00,-3.189626234568606833e+01,1.495625750619795191e+00
