Frequency (GHz), Wave Refl (dB), Wave Refl (rad), Wave Trans (dB), Wave Trans (rad)
8.612516094699660840e+00,-1.836771551258068769e+01,2.727939631752532179e+00,-6.588791921304561150e+00,1.556114114422210148e+00
8.622149781606484709e+00,-1.838044372375017232e+01,2.736087679136448791e+00,-6.578786142609697407e+00,1.550187573836213861e+00
8.631783468513306801e+00,-1.839172632611021285e+01,2.744327068234687417e+00,-6.568848640198980959e+00,1.544265944751014308e+00
8.641417155420128893e+00,-1.840152216492760218e+01,2.752652552210409276e+00,-6.558979375720474181e+00,1.538349262277618923e+00
8.651050842326954537e+00,-1.840979190367984941e+01,2.761058592115279708e+00,-6.549178278855036339e+00,1.532437571230362616e+00
8.660684529233776630e+00,-1.841649829426790319e+01,2.769539370843630444e+00,-6.539445209501039358e+00,1.526530923219102664e+00
8.670318216140600498e+00,-1.842160640618177325e+01,2.778088814648438820e+00,-6.529779938579235221e+00,1.520629371907669336e+00
8.679951903047422590e+00,-1.842508379095574256e+01,2.786700618968449117e+00,-6.520182153014980386e+00,1.514732967825706877e+00
8.689585589954244682e+00,-1.842690057692244565e+01,2.795368274416169641e+00,-6.510651483356953761e+00,1.508841754250250577e+00
8.699219276861068550e+00,-1.842702950917324145e+01,2.804085089179011447e+00,-6.501187545853009730e+00,1.502955765357584461e+00
8.708852963767890643e+00,-1.842544596444107086e+01,2.812844205660371522e+00,-6.491789986572674920e+00,1.497075027178242479e+00
8.718486650674712735e+00,-1.842212797563508175e+01,2.821638611430632881e+00,-6.482458514580926590e+00,1.491199561064703527e+00
8.728120337581536603e+00,-1.841705629438364511e+01,2.830461146752690116e+00,-6.473192914397034592e+00,1.485329388644154314e+00
8.737754024488358695e+00,-1.841021450422727668e+01,2.839304512389589252e+00,-6.463993034063866716e+00,1.479464536793847262e+00
8.747387711395180787e+00,-1.840158917706892083e+01,2.848161281630052777e+00,-6.454858752316972925e+00,1.473605041171421659e+00
8.757021398302006432e+00,-1.839117004754487894e+01,2.857023919404865442e+00,-6.445789934475099514e+00,1.467750947258139815e+00
8.766655085208828524e+00,-1.837895016986560393e+01,2.865884809349099616e+00,-6.436786389975789113e+00,1.461902308604003498e+00
8.776288772115652392e+00,-1.836492602263789564e+01,2.874736287332400941e+00,-6.427847843985102116e+00,1.456059182785300221e+00
8.785922459022474484e+00,-1.834909753892815942e+01,2.883570678071733173e+00,-6.418973931367845331e+00,1.450221626256035234e+00
8.795556145929296576e+00,-1.833146805764271647e+01,2.892380330561489465e+00,-6.410164214733377719e+00,1.444389689598158055e+00
8.805189832836120445e+00,-1.831204421222725998e+01,2.901157648479040674e+00,-6.401418221203778458e+00,1.438563414556804254e+00
8.814823519742942537e+00,-1.829083578744074501e+01,2.909895113308448078e+00,-6.392735487060534183e+00,1.432742833721229347e+00
8.824457206649764629e+00,-1.826785557993283504e+01,2.918585300162860108e+00,-6.384115597124971231e+00,1.426927972934316946e+00
8.834090893556588497e+00,-1.824311929207953042e+01,2.927220888462990001e+00,-6.375558207288056778e+00,1.421118855712108608e+00
8.843724580463410589e+00,-1.821664547312305515e+01,2.935794671057594840e+00,-6.367063043566507652e+00,1.415315508365092789e+00
8.853358267370232682e+00,-1.818845550211916873e+01,2.944299565606272040e+00,-6.358629877964064647e+00,1.409517964308003801e+00
8.862991954277058326e+00,-1.815857358978516345e+01,2.952728631024135630e+00,-6.350258488231133924e+00,1.403726266284502699e+00
8.872625641183880418e+00,-1.812702676660035905e+01,2.961075089849487085e+00,-6.341948613341072516e+00,1.397940465846639446e+00
8.882259328090702510e+00,-1.809384482548155759e+01,2.969332355165715143e+00,-6.333699917751399511e+00,1.392160620235893598e+00
8.891893014997526379e+00,-1.805906019865449608e+01,2.977494058899996077e+00,-6.325511974928332393e+00,1.386386787575735635e+00
8.901526701904348471e+00,-1.802270776631261739e+01,2.985554077505656156e+00,-6.317384274947180245e+00,1.380619021780884470e+00
8.911160388811172339e+00,-1.798482461356313422e+01,2.993506551463917198e+00,-6.309316253905752347e+00,1.374857368670485469e+00
8.920794075717994431e+00,-1.794544976604402819e+01,3.001345896568943239e+00,-6.301307336482801169e+00,1.369101864417482162e+00
8.930427762624816523e+00,-1.790462393914594941e+01,3.009066807097434015e+00,-6.293356979119760553e+00,1.363352536779081081e+00
8.940061449531640392e+00,-1.786238932968079141e+01,3.016664253034196275e+00,-6.285464701132731591e+00,1.357609408735629186e+00
8.949695136438462484e+00,-1.781878946416253129e+01,3.024133474882752637e+00,-6.277630094620062273e+00,1.351872503457723251e+00
8.959328823345284576e+00,-1.777386909933155934e+01,3.031469979823060434e+00,-6.269852810271482113e+00,1.346141849131824220e+00
8.968962510252110221e+00,-1.772767415402694624e+01,3.038669542034332149e+00,-6.262132523271506379e+00,1.340417482217323153e+00
8.978596197158932313e+00,-1.768025164212984279e+01,3.045728208198294595e+00,-6.254468889339406701e+00,1.334699448170059588e+00
8.988229884065754405e+00,-1.763164957687390455e+01,3.052642307118742071e+00,-6.246861503842064067e+00,1.328987799412699511e+00
8.997863570972578273e+00,-1.758191682698502589e+01,3.059408460696256604e+00,-6.239309876005809663e+00,1.323282591141826892e+00
9.007497257879400365e+00,-1.753110292150719474e+01,3.066023592709675061e+00,-6.231813425808361728e+00,1.317583876197162995e+00
9.017130944786222457e+00,-1.747925781753976082e+01,3.072484932211761333e+00,-6.224371504461352345e+00,1.311891700493245771e+00
9.026764631693046326e+00,-1.742643165798508065e+01,3.078790009716500187e+00,-6.216983432459711523e+00,1.306206100347587329e+00
9.036398318599868418e+00,-1.737267455082031020e+01,3.084936646296116081e+00,-6.209648544014942928e+00,1.300527102480906860e+00
9.046032005506692286e+00,-1.731803639610994949e+01,3.090922937603551190e+00,-6.202366224821476592e+00,1.294854726678912105e+00
9.055665692413514378e+00,-1.726256677376427717e+01,3.096747236101585976e+00,-6.195135932075539031e+00,1.289188990322520878e+00
9.065299379320336470e+00,-1.720631488814907328e+01,3.102408135031878178e+00,-6.187957190893968118e+00,1.283529913444515946e+00
9.074933066227162115e+00,-1.714932955035373041e+01,3.107904456836617868e+00,-6.180829568225990833e+00,1.277877522816691425e+00
9.084566753133984207e+00,-1.709165916992037992e+01,3.113235247126780347e+00,-6.173752631971800575e+00,1.272231853857641148e+00
9.094200440040806299e+00,-1.703335172776877826e+01,3.118399773390970076e+00,-6.166725907369693616e+00,1.266592949793117207e+00
9.103834126947630168e+00,-1.697445471074863121e+01,3.123397526049948247e+00,-6.159748843511870575e+00,1.260960858309388755e+00
9.113467813854452260e+00,-1.691501500282759807e+01,3.128228218669049543e+00,-6.152820799864256784e+00,1.255335626677401173e+00
9.123101500761274352e+00,-1.685507874374235371e+01,3.132891784371443222e+00,-6.145941056777370903e+00,1.249717296774905062e+00
9.132735187668098220e+00,-1.679469117807470724e+01,3.137388366656915117e+00,-6.139108846917452844e+00,1.244105901463043562e+00
9.142368874574920312e+00,-1.673389652248375015e+01,-3.141467002634696470e+00,-6.132323398395690184e+00,1.238501463374723777e+00
9.152002561481742404e+00,-1.667273787489304127e+01,-3.137303193493484077e+00,-6.125583976938634656e+00,1.232903996462071827e+00
9.161636248388566273e+00,-1.661125717817640890e+01,-3.133304840888019527e+00,-6.118889914733047775e+00,1.227313509838388272e+00
9.171269935295388365e+00,-1.654949523590821769e+01,-3.129471134130672461e+00,-6.112240617507751494e+00,1.221730012775250840e+00
9.180903622202214009e+00,-1.648749176371439162e+01,-3.125801137627122195e+00,-6.105635547825007947e+00,1.216153519376186987e+00
9.190537309109036102e+00,-1.642528545096284631e+01,-3.122293798799382181e+00,-6.099074189557426529e+00,1.210584051544407069e+00
9.200170996015858194e+00,-1.636291400655232309e+01,-3.118947950930291757e+00,-6.092556004062611663e+00,1.205021639364946662e+00
9.209804682922682062e+00,-1.630041416953757505e+01,-3.115762312981374738e+00,-6.086080391007353541e+00,1.199466318783092511e+00
9.219438369829504154e+00,-1.623782167796320763e+01,-3.112735489253095178e+00,-6.079646665420083806e+00,1.193918127256919259e+00
9.229072056736326246e+00,-1.617517120358851557e+01,-3.109865971672100216e+00,-6.073254057769573500e+00,1.188377098657875663e+00
9.238705743643150115e+00,-1.611249627176152188e+01,-3.107152146549490013e+00,-6.066901737088452151e+00,1.182843258914242801e+00
9.248339430549972207e+00,-1.604982919106262429e+01,-3.104592306163350468e+00,-6.060588850377882864e+00,1.177316623673070106e+00
9.257973117456794299e+00,-1.598720101497881885e+01,-3.102184663945370957e+00,-6.054314566741167525e+00,1.171797198661578499e+00
9.267606804363618167e+00,-1.592464154866577886e+01,-3.099927370877608279e+00,-6.048078113308577031e+00,1.166284982634128387e+00
9.277240491270440259e+00,-1.586217940075666455e+01,-3.097818530282479443e+00,-6.041878792439291601e+00,1.160779972029858609e+00
9.286874178177264127e+00,-1.579984206725191243e+01,-3.095856208631131423e+00,-6.035715975204914763e+00,1.155282165962960406e+00
9.296507865084087996e+00,-1.573765602571294409e+01,-3.094038441151568009e+00,-6.029589073146221168e+00,1.149791570070371582e+00
9.306141551990910088e+00,-1.567564681588397590e+01,-3.092363232522951311e+00,-6.023497496692547415e+00,1.144308198078935135e+00
9.315775238897733956e+00,-1.561383908799384557e+01,-3.090828554332495148e+00,-6.017440612558670132e+00,1.138832070626262016e+00
9.325408925804556048e+00,-1.555225661064568143e+01,-3.089432341826608752e+00,-6.011417712730670715e+00,1.133363211678665605e+00
9.335042612711378140e+00,-1.549092224304912691e+01,-3.088172492559718929e+00,-6.005428004235568551e+00,1.127901643597226444e+00
9.344676299618202009e+00,-1.542985788744948117e+01,-3.087046868826133661e+00,-5.999470622765374017e+00,1.122447382300949092e+00
9.354309986525024101e+00,-1.536908444363115400e+01,-3.086053304485790516e+00,-5.993544666200396165e+00,1.117000433946974791e+00
9.363943673431846193e+00,-1.530862178659627304e+01,-3.085189615361199067e+00,-5.987649238217875869e+00,1.111560794100595606e+00
9.373577360338670061e+00,-1.524848878130941543e+01,-3.084453611227718994e+00,-5.981783489205913185e+00,1.106128449634243838e+00
9.383211047245492153e+00,-1.518870333706750841e+01,-3.083843106887584007e+00,-5.975946642502566242e+00,1.100703382790825469e+00
9.392844734152316022e+00,-1.512928249210916576e+01,-3.083355930058953920e+00,-5.970137998308175042e+00,1.095285576209597433e+00
9.402478421059139890e+00,-1.507024251015026728e+01,-3.082989924737926657e+00,-5.964356914200351412e+00,1.089875017429876358e+00
9.412112107965961982e+00,-1.501159896727088316e+01,-3.082742950010903371e+00,-5.958602768075406786e+00,1.084471701542459643e+00
9.421745794872785851e+00,-1.495336681086812192e+01,-3.082612875601182356e+00,-5.952874914516077531e+00,1.079075631205085983e+00
9.431379481779607943e+00,-1.489556038112288405e+01,-3.082597576332469558e+00,-5.947172647518853772e+00,1.073686814015403002e+00
9.441013168686430035e+00,-1.483819339687324756e+01,-3.082694927918921746e+00,-5.941495180636062301e+00,1.068305258013742876e+00
9.450646855593253903e+00,-1.478127891844195396e+01,-3.082902805989787165e+00,-5.935841650452834628e+00,1.062930966638986785e+00
9.460280542500075995e+00,-1.472482930663247025e+01,-3.083219089190518680e+00,-5.930211142441171646e+00,1.057563934621684298e+00
9.469914229406898087e+00,-1.466885619784541817e+01,-3.083641665903074536e+00,-5.924602731639793340e+00,1.052204146022055919e+00
9.479547916313721956e+00,-1.461337050995777709e+01,-3.084168442991459980e+00,-5.919015526242350944e+00,1.046851574988162170e+00
9.489181603220544048e+00,-1.455838248395531664e+01,-3.084797354344384512e+00,-5.913448701324130141e+00,1.041506189007829875e+00
9.498815290127366140e+00,-1.450390175529909520e+01,-3.085526367037858986e+00,-5.907901512848844128e+00,1.036167953693221122e+00
9.508448977034191785e+00,-1.444993743997875058e+01,-3.086353483649640239e+00,-5.902373287913301070e+00,1.030836837685736640e+00
9.518082663941013877e+00,-1.439649821584974632e+01,-3.087276740400487274e+00,-5.896863394193516683e+00,1.025512816234184443e+00
9.527716350847835969e+00,-1.434359238140258341e+01,-3.088294202022587864e+00,-5.891371197685843164e+00,1.020195872390957437e+00
9.537350037754659837e+00,-1.429122788101369323e+01,-3.089403955193280371e+00,-5.885896021283997470e+00,1.014885995473696179e+00
9.546983724661481929e+00,-1.423941229581471291e+01,-3.090604102744275217e+00,-5.880437116482033488e+00,1.009583177246376140e+00
9.556617411568305798e+00,-1.418815280951049829e+01,-3.091892760559902253e+00,-5.874993656619579063e+00,1.004287406946097416e+00
9.566251098475127890e+00,-1.413745616570599495e+01,-3.093268058211934957e+00,-5.869564753731556728e+00,9.989986666219746736e-01
9.575884785381949982e+00,-1.408732863544205394e+01,-3.094728143212122973e+00,-5.864149494104916371e+00,9.937169281601817561e-01
9.585518472288773850e+00,-1.403777601012352960e+01,-3.096271187651992385e+00,-5.858746982130815795e+00,9.884421528717757255e-01
9.595152159195595942e+00,-1.398880362699190627e+01,-3.097895395275728880e+00,-5.853356379598633197e+00,9.831742937641688718e-01
9.604785846102418034e+00,-1.394041642422883598e+01,-3.099599006907893806e+00,-5.847976928926551743e+00,9.779132998259607579e-01
9.614419533009243679e+00,-1.389261901373128616e+01,-3.101380302661711497e+00,-5.842607953564431966e+00,9.726591210615926908e-01
9.624053219916065771e+00,-1.384541575427497762e+01,-3.103237600325319701e+00,-5.837248835538365377e+00,9.674117127918164805e-01
9.633686906822887863e+00,-1.379881080772941360e+01,-3.105169250464235642e+00,-5.831898976847169180e+00,9.621710379532303348e-01
9.643320593729711732e+00,-1.375280816614571400e+01,-3.107173629743269494e+00,-5.826557756180573477e+00,9.569370667208721981e-01
9.652954280636533824e+00,-1.370741164629040831e+01,-3.109249134472939602e+00,-5.821224493804074029e+00,9.517097735677944037e-01
9.662587967543355916e+00,-1.366262485786690206e+01,-3.111394176279591584e+00,-5.815898435041803261e+00,9.464891326315924003e-01
9.672221654450179784e+00,-1.361845115933959249e+01,-3.113607181124696144e+00,-5.810578757299377450e+00,9.412751127570808674e-01
9.681855341357001876e+00,-1.357489361867545874e+01,-3.115886591866812161e+00,-5.805264598623330663e+00,9.360676736795124908e-01
9.691489028263825745e+00,-1.353195499448162664e+01,-3.118230873483568200e+00,-5.799955099441675976e+00,9.308667644759605064e-01
9.701122715170647837e+00,-1.348963774656173342e+01,-3.120638519274139711e+00,-5.794649445244742125e+00,9.256723247432118162e-01
9.710756402077469929e+00,-1.344794407583355067e+01,-3.123108056080432959e+00,-5.789346897692251304e+00,9.204842881562513845e-01
9.720390088984295573e+00,-1.340687598460126573e+01,-3.125638046875785836e+00,-5.784046805051017870e+00,9.153025873594741180e-01
9.730023775891117666e+00,-1.336643534203935779e+01,-3.128227089873074629e+00,-5.778748588968166899e+00,9.101271587501773563e-01
9.739657462797939758e+00,-1.332662393822799451e+01,-3.130873814352788553e+00,-5.773451711566821132e+00,9.049579457464114185e-01
9.749291149704763626e+00,-1.328744351358120745e+01,-3.133576874388794842e+00,-5.768155632654274889e+00,8.997948995791332782e-01
9.758924836611585718e+00,-1.324889575792280461e+01,-3.136334942262787973e+00,-5.762859769745443117e+00,8.946379773795750667e-01
9.768558523518407810e+00,-1.321098228252156126e+01,-3.139146703428263407e+00,-5.757563472768070234e+00,8.894871381310254232e-01
9.778192210425231679e+00,-1.317370457636629588e+01,3.141174452783169535e+00,-5.752266020978869854e+00,8.843423376842606265e-01
9.787825897332053771e+00,-1.313706396246465857e+01,3.138259203157547805e+00,-5.746966643062694224e+00,8.792035243118330179e-01
9.797459584238875863e+00,-1.310106156967675517e+01,3.135294129539745178e+00,-5.741664554545090837e+00,8.740706361169924277e-01
9.807093271145699731e+00,-1.306569833067804609e+01,3.132280484529718301e+00,-5.736359001541507574e+00,8.689436010653851516e-01
9.816726958052521823e+00,-1.303097500860794078e+01,3.129219493451576906e+00,-5.731049298000378656e+00,8.638223396335749094e-01
9.826360644959347468e+00,-1.299689224624082584e+01,3.126112351213151008e+00,-5.725734845521815330e+00,8.587067692963804566e-01
9.835994331866169560e+00,-1.296345062473405818e+01,3.122960222295055654e+00,-5.720415129979415703e+00,8.535968095328650973e-01
9.845628018772991652e+00,-1.293065071617481010e+01,3.119764243981221874e+00,-5.715089696020254628e+00,8.484923858784817474e-01
